task,checkpoint_hash,reset_seed,source_policy,boundary,pulse_direction,pulse_magnitude,condition,screening_or_test,block,draw,native_success,termination_reason,remaining_horizon,actual_steps,snapshot_id,pulse_id,target_pulse_magnitude,actual_action_delta,clip_ratio,eef_displacement_vs_sham,object_displacement_vs_sham,success_before_pulse,success_during_pulse,done_during_pulse,pulse_complete,action_coordinate,reference_frame,sampler_seed
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940014,bc,20,-x,0.5,ft_perturbed,test,B,3,0,episode_horizon,0,316,square-seed940014-bc-b20,square-seed940014-bc-b20-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1973264826
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940014,bc,20,-x,0.5,ft_perturbed,test,B,4,0,episode_horizon,0,316,square-seed940014-bc-b20,square-seed940014-bc-b20-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1071293933
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940014,ft,20,-x,0.0,bc_sham,test,A,1,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1516232873
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940014,ft,20,-x,0.0,bc_sham,test,A,2,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,865511376
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940014,ft,20,-x,0.0,bc_sham,test,B,3,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,366326454
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940014,ft,20,-x,0.0,bc_sham,test,B,4,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,2003840528
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940014,ft,20,-x,0.0,ft_sham,test,A,1,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,77122937
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940014,ft,20,-x,0.0,ft_sham,test,A,2,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,2070913965
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940014,ft,20,-x,0.0,ft_sham,test,B,3,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1742561073
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940014,ft,20,-x,0.0,ft_sham,test,B,4,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,406710155
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940014,ft,20,-x,0.125,bc_perturbed,test,A,1,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,467559021
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940014,ft,20,-x,0.125,bc_perturbed,test,A,2,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,446921372
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940014,ft,20,-x,0.125,bc_perturbed,test,B,3,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1894929621
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940014,ft,20,-x,0.125,bc_perturbed,test,B,4,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,306856188
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940014,ft,20,-x,0.125,ft_perturbed,test,A,1,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,347674623
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940014,ft,20,-x,0.125,ft_perturbed,test,A,2,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1088955130
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940014,ft,20,-x,0.125,ft_perturbed,test,B,3,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1837790468
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940014,ft,20,-x,0.125,ft_perturbed,test,B,4,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1442106685
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940014,ft,20,-x,0.25,bc_perturbed,test,A,1,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1585742293
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940014,ft,20,-x,0.25,bc_perturbed,test,A,2,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,2089622551
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940014,ft,20,-x,0.25,bc_perturbed,test,B,3,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1685959857
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940014,ft,20,-x,0.25,bc_perturbed,test,B,4,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,144780502
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940014,ft,20,-x,0.25,ft_perturbed,test,A,1,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,2045817417
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940014,ft,20,-x,0.25,ft_perturbed,test,A,2,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,878803123
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940014,ft,20,-x,0.25,ft_perturbed,test,B,3,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,852701400
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940014,ft,20,-x,0.25,ft_perturbed,test,B,4,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,257689995
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940014,ft,20,-x,0.5,bc_perturbed,test,A,1,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,271870779
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940014,ft,20,-x,0.5,bc_perturbed,test,A,2,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,241036314
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940014,ft,20,-x,0.5,bc_perturbed,test,B,3,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,181425173
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940014,ft,20,-x,0.5,bc_perturbed,test,B,4,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,152040779
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940014,ft,20,-x,0.5,ft_perturbed,test,A,1,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,512994597
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940014,ft,20,-x,0.5,ft_perturbed,test,A,2,1,native_success,296,20,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1034580957
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940014,ft,20,-x,0.5,ft_perturbed,test,B,3,0,episode_horizon,0,316,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,48435859
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940014,ft,20,-x,0.5,ft_perturbed,test,B,4,1,native_success,296,20,square-seed940014-ft-b20,square-seed940014-ft-b20-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,2091856918
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940015,bc,40,+y,0.0,bc_sham,test,A,1,0,episode_horizon,0,236,square-seed940015-bc-b40,square-seed940015-bc-b40-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,78186087
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940015,bc,40,+y,0.0,bc_sham,test,A,2,0,episode_horizon,0,236,square-seed940015-bc-b40,square-seed940015-bc-b40-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,282277250
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940015,bc,40,+y,0.0,bc_sham,test,B,3,0,episode_horizon,0,236,square-seed940015-bc-b40,square-seed940015-bc-b40-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,697817267
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940015,bc,40,+y,0.0,bc_sham,test,B,4,0,episode_horizon,0,236,square-seed940015-bc-b40,square-seed940015-bc-b40-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1420574330
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940015,bc,40,+y,0.0,ft_sham,test,A,1,0,episode_horizon,0,236,square-seed940015-bc-b40,square-seed940015-bc-b40-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,49567187
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940015,bc,40,+y,0.0,ft_sham,test,A,2,1,native_success,88,148,square-seed940015-bc-b40,square-seed940015-bc-b40-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,284713757
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940015,bc,40,+y,0.0,ft_sham,test,B,3,1,native_success,40,196,square-seed940015-bc-b40,square-seed940015-bc-b40-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1686376808
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940015,bc,40,+y,0.0,ft_sham,test,B,4,1,native_success,140,96,square-seed940015-bc-b40,square-seed940015-bc-b40-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,767381936
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940015,bc,40,+y,0.125,bc_perturbed,test,A,1,0,episode_horizon,0,236,square-seed940015-bc-b40,square-seed940015-bc-b40-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,616659059
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940015,bc,40,+y,0.125,bc_perturbed,test,A,2,0,episode_horizon,0,236,square-seed940015-bc-b40,square-seed940015-bc-b40-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1223053178
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940015,bc,40,+y,0.125,bc_perturbed,test,B,3,0,episode_horizon,0,236,square-seed940015-bc-b40,square-seed940015-bc-b40-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1390395017
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940015,bc,40,+y,0.125,bc_perturbed,test,B,4,0,episode_horizon,0,236,square-seed940015-bc-b40,square-seed940015-bc-b40-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1648490180
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940015,bc,40,+y,0.125,ft_perturbed,test,A,1,1,native_success,92,144,square-seed940015-bc-b40,square-seed940015-bc-b40-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1497525116
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940015,bc,40,+y,0.125,ft_perturbed,test,A,2,1,native_success,80,156,square-seed940015-bc-b40,square-seed940015-bc-b40-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,2002895489
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940015,bc,40,+y,0.125,ft_perturbed,test,B,3,1,native_success,116,120,square-seed940015-bc-b40,square-seed940015-bc-b40-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1558808757
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940015,bc,40,+y,0.125,ft_perturbed,test,B,4,0,episode_horizon,0,236,square-seed940015-bc-b40,square-seed940015-bc-b40-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,814507463
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940015,bc,40,+y,0.25,bc_perturbed,test,A,1,0,episode_horizon,0,236,square-seed940015-bc-b40,square-seed940015-bc-b40-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1259849214
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940015,bc,40,+y,0.25,bc_perturbed,test,A,2,0,episode_horizon,0,236,square-seed940015-bc-b40,square-seed940015-bc-b40-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,2083204068
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940015,bc,40,+y,0.25,bc_perturbed,test,B,3,0,episode_horizon,0,236,square-seed940015-bc-b40,square-seed940015-bc-b40-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,212283737
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940015,bc,40,+y,0.25,bc_perturbed,test,B,4,0,episode_horizon,0,236,square-seed940015-bc-b40,square-seed940015-bc-b40-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,531926101
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940015,bc,40,+y,0.25,ft_perturbed,test,A,1,1,native_success,80,156,square-seed940015-bc-b40,square-seed940015-bc-b40-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,2059858817
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940015,bc,40,+y,0.25,ft_perturbed,test,A,2,1,native_success,84,152,square-seed940015-bc-b40,square-seed940015-bc-b40-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1968210097
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940015,bc,40,+y,0.25,ft_perturbed,test,B,3,1,native_success,80,156,square-seed940015-bc-b40,square-seed940015-bc-b40-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1784736580
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940015,bc,40,+y,0.25,ft_perturbed,test,B,4,1,native_success,124,112,square-seed940015-bc-b40,square-seed940015-bc-b40-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1347187432
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940015,bc,40,+y,0.5,bc_perturbed,test,A,1,0,episode_horizon,0,236,square-seed940015-bc-b40,square-seed940015-bc-b40-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,828779902
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940015,bc,40,+y,0.5,bc_perturbed,test,A,2,0,episode_horizon,0,236,square-seed940015-bc-b40,square-seed940015-bc-b40-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,540751973
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940015,bc,40,+y,0.5,bc_perturbed,test,B,3,0,episode_horizon,0,236,square-seed940015-bc-b40,square-seed940015-bc-b40-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1681963698
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940015,bc,40,+y,0.5,bc_perturbed,test,B,4,0,episode_horizon,0,236,square-seed940015-bc-b40,square-seed940015-bc-b40-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1012608970
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940015,bc,40,+y,0.5,ft_perturbed,test,A,1,1,native_success,116,120,square-seed940015-bc-b40,square-seed940015-bc-b40-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1018195170
